timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537388377.600785,0.189426,0.346368,-2.485338,-0.379850,0.239389,0.394949,0.177113,-0.339483,-0.923786,-0.067677,-0.026499,0.065785,0.000000,0.000000,0.000000,,,,,,,
1537388377.610825,0.191622,0.341644,-2.481609,-0.591718,0.360931,0.212731,0.179444,-0.335036,-0.924959,-0.114716,-0.037812,0.071413,0.000000,0.000000,0.000000,,,,,,,
1537388377.620865,0.196595,0.334202,-2.479143,-0.829521,0.667101,0.024298,0.184524,-0.328015,-0.926475,-0.175216,-0.045794,0.027030,0.000000,0.000000,0.000000,,,,,,,
1537388377.630875,0.206716,0.325957,-2.477946,-0.829153,1.162006,-0.066378,0.194440,-0.320216,-0.927175,-0.132367,0.011073,0.174108,0.000000,0.000000,0.000000,,,,,,,
1537388377.640915,0.217451,0.317784,-2.475904,-0.820770,1.075013,0.033408,0.204939,-0.312462,-0.927559,-0.208082,-0.023673,0.201806,0.000000,0.000000,0.000000,,,,,,,
1537388377.650956,0.225596,0.310346,-2.473791,-0.743412,0.802790,0.021003,0.213001,-0.305389,-0.928099,-0.193775,-0.032670,0.046431,0.000000,0.000000,0.000000,,,,,,,
1537388377.660964,0.231325,0.303673,-2.472092,-0.672522,0.570046,0.007339,0.218778,-0.299027,-0.928826,-0.069760,-0.005202,0.031320,0.000000,0.000000,0.000000,,,,,,,
1537388377.671005,0.235124,0.297575,-2.470251,-0.618951,0.414329,0.030685,0.222725,-0.293203,-0.929745,-0.036690,0.009054,0.011211,0.000000,0.000000,0.000000,,,,,,,
1537388377.681046,0.238892,0.291900,-2.468383,-0.580664,0.439021,0.046819,0.226617,-0.287772,-0.930501,-0.037393,0.034171,0.024937,0.000000,0.000000,0.000000,,,,,,,
1537388377.691086,0.242121,0.286523,-2.466234,-0.548675,0.387989,0.074978,0.229987,-0.282619,-0.931253,-0.053993,0.044230,0.031396,0.000000,0.000000,0.000000,,,,,,,
1537388377.701096,0.244941,0.282563,-2.463894,-0.393055,0.318063,0.139130,0.232883,-0.278818,-0.931679,-0.066806,0.053842,0.046700,0.000000,0.000000,0.000000,,,,,,,
1537388377.711136,0.245804,0.280541,-2.461997,-0.182424,0.093920,0.107997,0.233823,-0.276875,-0.932023,-0.052213,0.084920,0.045334,0.000000,0.000000,0.000000,,,,,,,
1537388377.721176,0.246007,0.280365,-2.461657,0.024923,0.025268,0.003551,0.234024,-0.276707,-0.932022,-0.002518,0.136372,0.009888,0.000000,0.000000,0.000000,,,,,,,
1537388377.731217,0.247415,0.281619,-2.462348,0.167666,0.164020,-0.039003,0.235251,-0.277911,-0.931355,-0.010108,0.135364,0.035008,0.000000,0.000000,0.000000,,,,,,,
1537388377.741227,0.250689,0.283981,-2.463085,0.271639,0.352317,0.007819,0.238136,-0.280179,-0.929941,-0.059913,0.083966,0.062586,0.000000,0.000000,0.000000,,,,,,,
1537388377.751266,0.255569,0.287582,-2.463149,0.373309,0.533450,0.113440,0.242414,-0.283634,-0.927786,-0.102491,0.038852,0.087255,0.000000,0.000000,0.000000,,,,,,,
1537388377.761307,0.262103,0.292349,-2.462233,0.455694,0.726418,0.238150,0.248118,-0.288203,-0.924865,-0.114695,0.023386,0.107208,0.000000,0.000000,0.000000,,,,,,,
1537388377.771347,0.270592,0.298035,-2.460102,0.501662,0.971754,0.379561,0.255518,-0.293642,-0.921132,-0.112925,0.018496,0.109547,0.000000,0.000000,0.000000,,,,,,,
